FIPS_Code,Employed_2020,Median_Household_Income_2020,Unemployment_rate_2020,"Percent of adults completing some college or associate degree, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",BIRTHS_2020,DEATHS_2020,DOMESTIC_MIG_2020,GQ_ESTIMATES_BASE_2020,INTERNATIONAL_MIG_2020,NATURAL_CHG_2020,NET_MIG_2020,Anxiety_Score_2020,Depression_Score_2020,State_Name,Region
39039,16278,63904,8.2,32.8396187,39.36044966,7.68295925,20.11697239,113,98,-36,696,0,15,-36,2.537218619,2.600301519,Ohio,Midwest
39041,106035,121528,5.4,22.61283338,16.42422227,2.926302785,58.03664157,503,357,875,1873,7,146,882,2.591037164,2.658383545,Ohio,Midwest
39043,32680,67925,10.4,30.25838413,34.24740787,7.569200169,27.92500783,173,274,-48,1999,0,-101,-48,2.600266297,2.640340536,Ohio,Midwest
39045,73318,82447,6.6,29.31407152,32.79706695,5.980099775,31.90876175,400,399,518,3297,2,1,520,2.540836905,2.591578024,Ohio,Midwest
39049,646859,69762,7.6,25.24700645,24.00540952,8.77705463,41.9705294,4382,3091,-1364,31357,190,1291,-1174,2.579429183,2.64134716,Ohio,Midwest
39051,20038,75383,7.9,33.62454356,42.29601065,5.241784118,18.83766167,117,114,-68,354,0,3,-68,2.532814981,2.566719065,Ohio,Midwest
39055,43719,101636,6.7,26.01240478,26.48360582,8.779694698,38.7242947,240,258,-30,1198,1,-18,-29,2.597636378,2.685589527,Ohio,Midwest
39057,76863,82769,6.5,30.21374019,22.96003076,5.539243957,41.28698509,427,411,89,7803,2,16,91,2.554162423,2.617173577,Ohio,Midwest
39059,16667,56004,8.7,28.96915253,41.36753406,14.31382011,15.3494933,105,130,-5,503,0,-25,-5,2.614315685,2.658775798,Ohio,Midwest
39061,380346,67033,7.9,25.58917393,25.50836376,7.542817795,41.35964451,2579,2233,-879,21541,73,346,-806,2.554921857,2.634388725,Ohio,Midwest
39063,38608,72658,6.8,29.45410684,35.72039998,5.093187036,29.73230614,219,172,-61,1759,4,47,-57,2.561740865,2.642108049,Ohio,Midwest
39065,12791,58844,8.1,25.4601227,47.3738026,8.287590141,18.87848455,105,105,28,1804,0,0,28,2.605736714,2.625314752,Ohio,Midwest
39069,11949,72122,8.1,32.19443282,41.72771034,7.408957723,18.66889912,83,73,-9,320,0,10,-9,2.608238159,2.716838101,Ohio,Midwest
39071,15890,59464,8.7,30.89584458,40.35348084,13.14759849,15.60307609,126,134,43,402,0,-8,43,2.623521639,2.755810034,Ohio,Midwest
39077,24901,61482,9.5,28.92344017,44.78549181,9.346428213,16.94463981,148,162,-67,445,0,-14,-67,2.628806258,2.674890911,Ohio,Midwest
39079,11977,54893,8.7,23.80654948,47.03310431,12.54573035,16.61461587,77,111,41,299,0,-34,41,2.724234542,2.833459573,Ohio,Midwest
39081,24675,54272,10.1,30.75687177,41.56064093,7.125797907,20.55668939,164,225,-21,2381,0,-61,-21,2.57397393,2.61597241,Ohio,Midwest
39083,28988,68334,6.2,28.70118293,38.04659455,8.906931361,24.34529116,183,165,49,3537,0,18,49,2.614755934,2.630208053,Ohio,Midwest
39085,112219,76163,8.4,31.76212158,31.57146833,6.138797937,30.52761216,489,617,47,2460,2,-128,49,2.562467119,2.631271385,Ohio,Midwest
39087,21630,51062,8.5,28.72911842,42.72409205,9.968954812,18.57783472,176,230,-50,544,0,-54,-50,2.491443275,2.587609074,Ohio,Midwest
39089,84118,76596,6.6,30.03006663,33.83308955,6.856005201,29.28083862,464,448,207,3896,0,16,207,2.54484321,2.619556571,Ohio,Midwest
39091,20838,62449,8.2,30.56478405,44.00285652,7.135094855,18.29726457,143,124,-64,391,0,19,-64,2.596028192,2.694612844,Ohio,Midwest
39093,137501,67124,9.8,32.45322934,31.11536838,8.536070493,27.89533179,806,851,522,9203,3,-45,525,2.573540538,2.625052835,Ohio,Midwest
39095,186684,57971,10.3,32.5258462,29.94054176,9.033341772,28.50027026,1318,1506,-355,10367,12,-188,-343,2.591764846,2.638582921,Ohio,Midwest
39097,19246,78533,6,28.79162107,37.7864624,11.07081444,22.35110208,107,109,-3,5136,0,-2,-3,2.609311114,2.664160477,Ohio,Midwest
39099,89896,54774,10.2,28.93139022,36.32141341,8.386596701,26.36059967,554,986,-201,7235,2,-432,-199,2.581029001,2.628327644,Ohio,Midwest
39101,26100,59012,7.6,31.54939387,43.81352428,10.93869023,13.69839163,173,203,45,5562,0,-30,45,2.559014516,2.611359347,Ohio,Midwest
39103,88194,89108,7.5,29.26831148,29.00625092,5.478607379,36.24683022,385,438,166,1712,3,-53,169,2.533871386,2.619916134,Ohio,Midwest
39107,22129,72077,5.4,29.03848905,43.46830734,5.336958077,22.15624553,164,114,-49,533,0,50,-49,2.452349641,2.523749916,Ohio,Midwest
39109,49964,72887,7,29.99487873,37.88819876,7.19341326,24.92350925,293,259,119,959,1,34,120,2.54981936,2.602286397,Ohio,Midwest
39113,228600,62794,8.7,33.92513026,27.63570242,7.918047179,30.52112014,1495,1645,-224,13473,26,-150,-198,2.582721111,2.638607742,Ohio,Midwest
39119,37075,58791,7.8,28.07666329,41.93684566,9.662276258,20.32421479,264,257,9,1619,0,7,9,2.5386385,2.61714743,Ohio,Midwest
39123,18696,72780,9.1,30.35036018,35.2292076,5.884086444,28.53634578,86,150,-8,473,0,-64,-8,2.689261446,2.715858459,Ohio,Midwest
39127,14442,60448,8.5,26.31836136,46.89497903,11.74817771,15.0384819,109,101,22,316,0,8,22,2.353262502,2.540199909,Ohio,Midwest
39129,24456,75916,6.9,26.14818024,40.99268246,11.60215675,21.25698055,168,190,121,4341,0,-22,121,2.568366761,2.593484571,Ohio,Midwest
39133,78952,72965,7.3,25.61444326,35.79451864,7.069936252,31.52110186,326,424,88,7594,7,-98,95,2.578251201,2.649401676,Ohio,Midwest
39139,47036,54906,9,29.67831753,41.91001107,10.53027969,17.88139171,341,356,15,6983,0,-15,15,2.602388051,2.67712493,Ohio,Midwest
39141,32374,60352,8,26.7574194,45.04336371,11.09342409,17.10579281,191,252,6,5384,0,-61,6,2.608252668,2.638925296,Ohio,Midwest
39143,27555,62473,8.1,31.48143704,42.71280808,6.700424776,19.1053301,156,172,-27,852,2,-16,-25,2.608909274,2.628107022,Ohio,Midwest
39145,26552,48465,8.7,27.27897434,43.45905405,11.3109379,17.95103371,189,304,-60,3334,0,-115,-60,2.580975039,2.637000721,Ohio,Midwest
39147,24917,63221,8.1,29.44954128,43.07879115,6.759309228,20.71235834,153,171,-17,2437,0,-18,-17,2.61673979,2.678658628,Ohio,Midwest
39149,22086,72498,7.7,29.88763345,40.87838889,8.622031313,20.61194634,140,136,-86,480,0,4,-86,2.488755694,2.507189468,Ohio,Midwest
39151,168367,64557,8.1,30.81289771,36.99012681,7.214142925,24.98283255,948,1258,-107,7624,1,-310,-106,2.540249489,2.610913205,Ohio,Midwest
39153,245092,66034,8.3,28.42884882,29.17366841,7.111328314,35.28615446,1378,1751,-373,8861,24,-373,-349,2.586739649,2.654449505,Ohio,Midwest
39155,75837,54406,10.4,26.72903927,43.00039473,9.977077721,20.29348827,495,757,-143,3727,0,-262,-143,2.607641909,2.658367048,Ohio,Midwest
39157,41102,59626,7.5,24.24114473,45.09187583,11.0751427,19.59183673,265,297,-58,1050,0,-32,-58,2.577622136,2.641956951,Ohio,Midwest
39159,27794,104512,5.8,25.99177362,30.1319368,4.773999236,39.10229035,154,111,256,2898,0,43,256,2.549752809,2.597205091,Ohio,Midwest
39161,13702,59377,7,32.03387283,44.52573032,6.443854287,16.99654257,89,87,-20,369,0,2,-20,2.642894963,2.542647686,Ohio,Midwest
39165,112049,104523,6.4,24.71964372,24.61948454,4.973976498,45.68689524,559,479,746,5076,21,80,767,2.515427016,2.580170368,Ohio,Midwest
39167,24507,59196,8.6,35.19575378,37.04408276,7.057469645,20.70269382,126,198,-53,1325,0,-72,-53,2.512172961,2.597922424,Ohio,Midwest
39169,56758,70121,5.9,23.59471595,37.99960955,13.69037548,24.71529902,358,343,-25,4052,1,15,-24,2.515065364,2.609678082,Ohio,Midwest
39171,17334,60983,7.7,33.38230177,43.7816523,8.601693277,14.23435265,104,87,-46,998,0,17,-46,2.59689484,2.639935613,Ohio,Midwest
39173,64350,67254,7,29.42771771,28.38251353,4.825219301,37.36454946,312,352,3,6636,1,-40,4,2.579681628,2.620906806,Ohio,Midwest
40013,21229,53782,5.2,28.91084077,34.3455198,12.3558746,24.38776483,154,129,251,907,0,25,251,2.622699684,2.657813583,Oklahoma,South
40015,11212,51071,6.1,24.78943022,46.47949353,13.26176713,15.46930911,108,102,-44,3595,0,6,-44,2.45948723,2.788916658,Oklahoma,South
40017,72896,81761,6,33.12436824,27.28663767,7.834336428,31.75465767,469,250,1131,2290,4,219,1135,2.57482508,2.629749706,Oklahoma,South
40019,19785,56052,7.2,30.95415118,36.84944238,12.19330855,20.00309789,158,149,11,599,0,9,11,2.66270893,2.713979311,Oklahoma,South
40021,18454,49403,5.6,28.42778793,32.06777226,10.08749021,29.4169496,118,144,27,1879,0,-26,27,2.585355336,2.644947586,Oklahoma,South
40027,134411,70923,5.7,31.91197778,24.73598042,7.728882356,35.62315945,678,561,506,13155,8,117,514,2.56740619,2.629686513,Oklahoma,South
40031,44706,55600,6.8,33.447929,32.95389434,9.427403644,24.17077301,370,273,-158,9423,27,97,-131,2.643722905,2.71080176,Oklahoma,South
40037,28932,57545,6.7,31.73806066,40.34164247,9.519199742,18.40109713,177,192,90,731,0,-15,90,2.63308259,2.722838261,Oklahoma,South
40039,14238,54056,5.5,26.72035579,28.39112927,11.5631949,33.32532003,93,82,-79,1378,0,11,-79,2.690841394,2.721342075,Oklahoma,South
40041,17430,54799,5.4,29.29592483,38.93239146,12.55872847,19.21295525,79,177,94,549,0,-98,94,2.555073886,2.640148181,Oklahoma,South
40047,25442,55515,5.6,28.45755873,36.76510632,12.47617397,22.30116098,182,166,-164,1582,6,16,-158,2.521241352,2.623124673,Oklahoma,South
40051,24721,66930,6.3,28.98978194,39.56072896,9.509638681,21.93985042,153,135,42,1643,0,18,42,2.538986538,2.557792461,Oklahoma,South
40065,10160,53513,4.2,35.36140792,27.09616593,13.34380893,24.19861722,76,62,-61,712,1,14,-60,2.627422576,2.743130219,Oklahoma,South
40071,17066,53066,6.8,36.62929101,35.3769191,9.470415732,18.52337416,125,145,-73,1102,0,-20,-73,2.625428477,2.677586313,Oklahoma,South
40073,8359,73023,4.5,25.44294826,41.90543687,9.83092032,22.82069454,52,30,-30,266,0,22,-30,2.370796019,2.3921937,Oklahoma,South
40079,17826,47026,7.1,29.57010602,40.93311742,14.66894803,14.82782853,140,147,65,1667,0,-7,65,2.618994874,2.671773613,Oklahoma,South
40083,21130,76331,5.3,29.19098763,32.09491011,8.256479103,30.45762316,111,94,171,1958,0,17,171,2.560078328,2.591656944,Oklahoma,South
40087,18940,75474,5.6,29.44785276,31.15541922,11.35310157,28.04362645,97,88,253,316,0,9,253,2.591298445,2.621551105,Oklahoma,South
40089,13972,44465,6.8,28.67346436,41.5151963,14.29486232,15.51647702,120,108,9,291,0,12,9,2.826319765,2.785725026,Oklahoma,South
40097,18299,50174,5.2,33.47116592,39.41519604,10.6549509,16.45868714,102,141,45,420,0,-39,45,2.896871226,2.856987741,Oklahoma,South
40101,27291,53035,6.2,33.82050645,34.13449592,13.01588019,19.02911744,220,251,-81,3643,0,-31,-81,2.591892587,2.646693919,Oklahoma,South
40109,359437,61580,6.6,29.26193045,24.13517507,11.50812741,35.09476706,2656,1898,663,15978,58,758,721,2.576969057,2.627723252,Oklahoma,South
40111,14225,45754,7.5,36.62654496,34.25559415,11.81840213,17.29945876,110,135,-3,1314,0,-25,-3,2.564788209,2.452077081,Oklahoma,South
40115,13446,47855,5.8,36.95430956,35.31087819,12.76584919,14.96896306,80,107,-37,993,0,-27,-37,2.550920466,2.617205166,Oklahoma,South
40119,35635,51236,5.4,26.02706027,27.04237951,6.825450073,40.10511014,182,146,-65,9446,14,36,-51,2.55109261,2.600957522,Oklahoma,South
40121,15376,47930,7.8,31.85631106,35.70512188,12.73068193,19.70788513,123,150,31,2055,0,-27,31,2.650745527,2.668956531,Oklahoma,South
40123,18161,56077,5.3,28.47175421,32.24975223,9.546085233,29.73240833,110,117,19,728,0,-7,19,2.566932657,2.631579061,Oklahoma,South
40125,30266,52695,6.3,32.32586809,35.22087528,11.45469488,20.99856174,212,213,82,3444,0,-1,82,2.61234028,2.632900141,Oklahoma,South
40131,42104,72952,6,33.55525362,33.01328502,7.82910628,25.60235507,257,241,102,1786,0,16,102,2.678781299,2.734415665,Oklahoma,South
40133,8504,44114,7.6,32.8971724,37.25027127,14.73160146,15.12095487,59,101,-6,604,0,-42,-6,2.785210486,2.785149944,Oklahoma,South
40135,15373,47450,7,31.04086467,38.28842168,15.52043234,15.15028131,111,152,-2,411,0,-41,-2,2.482672344,2.534711042,Oklahoma,South
40137,17022,55309,8,28.04631258,40.76900109,11.69425737,19.49042896,114,128,-20,603,0,-14,-20,2.576318135,2.549890991,Oklahoma,South
40139,11013,60719,2.4,21.61884436,28.96213738,25.00197613,24.41704213,74,49,-116,368,7,25,-109,2.298638418,2.500101879,Oklahoma,South
40143,301882,63442,6.7,31.01192723,25.06232582,10.20990749,33.71583946,2064,1595,723,11946,47,469,770,2.566693409,2.632652514,Oklahoma,South
40145,36215,73851,5.9,34.18146571,30.68508326,8.27361789,26.85983314,200,173,396,284,0,27,396,2.549498587,2.679860556,Oklahoma,South
40147,20901,61704,6,27.79558951,33.23203881,8.514315983,30.4580557,147,155,168,1160,0,-8,168,2.542378187,2.640147768,Oklahoma,South
41003,44087,70117,5.6,27.6149783,14.04131481,3.98681156,54.35689533,154,141,-7,6486,9,13,2,2.559211588,2.632719453,Oregon,West
41005,202879,96915,7.2,33.7307498,21.25143252,5.329453844,39.68836384,1015,941,922,3917,7,74,929,2.594575632,2.670429343,Oregon,West
41007,17459,63667,9.5,40.86128711,25.68423761,7.1559515,26.29852378,98,93,85,508,0,5,85,2.51181078,2.635865808,Oregon,West
41009,22258,77572,7.9,38.40555311,32.81618276,9.603978347,19.17428579,143,115,98,502,0,28,98,2.521139964,2.578796174,Oregon,West
41011,24311,55983,8.6,38.78030349,30.54755632,8.980250393,21.69188979,130,216,138,1315,0,-86,138,2.606591138,2.743398662,Oregon,West
41017,90543,84281,7.9,32.00560674,19.38644683,5.242039951,43.36590648,462,375,1237,1698,0,87,1237,2.562129763,2.657656947,Oregon,West
41019,43706,55837,7.8,40.77917393,31.90284374,8.371310046,18.94667228,236,420,287,1657,0,-184,287,2.610321784,2.69028276,Oregon,West
41029,97012,68239,7.8,34.68895056,26.02075737,8.706771034,30.58352104,546,606,410,3268,1,-60,411,2.595869474,2.670904488,Oregon,West
41031,9482,65600,8.3,37.2816092,31.40804598,11.28735632,20.02298851,83,63,55,1095,0,20,55,2.494638115,2.58580287,Oregon,West
41033,33291,54983,7.9,39.16761774,31.35509397,9.763372137,19.71391615,195,288,259,1501,1,-93,260,2.557382076,2.691523277,Oregon,West
41035,26982,54961,8.7,34.4949147,33.58118238,10.41168605,21.51221686,203,224,151,1034,0,-21,151,2.585032959,2.664441884,Oregon,West
41039,165227,64192,7.9,36.89801302,22.81190167,6.857209231,33.43287609,775,949,414,13182,8,-174,422,2.566913746,2.654189561,Oregon,West
41041,18523,57216,10.8,39.07174276,23.87127762,8.246119622,28.81086,84,175,226,567,0,-91,226,2.594568246,2.704885583,Oregon,West
41043,54618,67265,7.7,41.50073544,29.00814472,8.716603368,20.77451648,358,387,409,1417,1,-29,410,2.597064377,2.642671262,Oregon,West
41045,11931,49380,5.3,36.23720301,32.11319297,16.19180993,15.45779409,105,86,49,3177,0,19,49,2.443533844,2.597926226,Oregon,West
41047,151468,70861,7,34.92758621,25.14008621,13.95,25.98232759,982,833,188,10667,9,149,197,2.603623368,2.68609332,Oregon,West
41051,417372,79432,8.6,27.08760092,16.54734171,7.746749943,48.61830743,1956,1470,415,22221,59,486,474,2.578507514,2.691268156,Oregon,West
41053,38053,77156,6.5,37.35920865,23.81580978,8.192899145,30.63208243,222,187,519,2081,1,35,520,2.599969411,2.702749538,Oregon,West
41059,34389,71012,6.8,34.65540274,31.77482173,15.57696288,17.99281266,239,174,-60,4554,0,65,-60,2.646646413,2.730975246,Oregon,West
41061,11084,57091,7.9,35.66995046,32.9650931,6.451796595,24.91315984,70,77,-24,359,0,-7,-24,2.573731432,2.646756681,Oregon,West
41067,300230,98706,6.5,29.20377566,17.01497367,7.091376755,46.68987391,1507,911,-168,7254,78,596,-90,2.575156844,2.668472161,Oregon,West
41071,50550,77969,6.8,34.89862267,25.60941062,10.24969985,29.24226686,254,249,194,5397,3,5,197,2.542213209,2.64238784,Oregon,West
42001,51147,76554,6.7,25.35097083,40.60587226,9.277250064,24.76590685,203,317,41,3518,1,-114,42,2.549186245,2.636946805,Pennsylvania,Northeast
42003,589554,71973,8.8,25.29983622,25.393221,4.530216806,44.77672598,3105,3604,-888,34544,63,-499,-825,2.570251892,2.629695715,Pennsylvania,Northeast
42005,28779,57609,9.6,25.66597938,48.53814433,6.93814433,18.85773196,141,212,-30,676,0,-71,-30,2.591049189,2.681899877,Pennsylvania,Northeast
42007,75522,67135,10.1,30.43556134,36.34942604,4.919807865,28.29520475,368,590,-154,2877,0,-222,-154,2.556511964,2.643755923,Pennsylvania,Northeast
42011,195790,72157,9.2,24.35317046,36.85712439,11.62031353,27.16939162,1097,1327,-88,12423,23,-230,-65,2.575756428,2.630656648,Pennsylvania,Northeast
42013,55160,57884,8.5,23.92142464,45.21181384,6.782403158,24.08435836,287,386,-82,4111,0,-99,-82,2.536861195,2.59228814,Pennsylvania,Northeast
42015,26491,63529,7.3,23.34344075,46.51293985,8.93448981,21.20912959,155,151,-16,636,0,4,-16,2.442260445,2.557015222,Pennsylvania,Northeast
42017,316977,105202,8.1,23.40384475,27.5386898,5.107825438,43.94964001,1421,2095,141,8860,16,-674,157,2.560479354,2.636570889,Pennsylvania,Northeast
42019,92204,81507,7.6,25.09796949,31.93627538,4.327015398,38.63873973,458,505,313,4969,0,-47,313,2.527365016,2.59160917,Pennsylvania,Northeast
42021,51879,54612,9.3,25.71446563,44.17459934,7.118942916,22.99199211,310,416,-166,6275,0,-106,-166,2.554594156,2.621106279,Pennsylvania,Northeast
42025,29015,64766,9.5,27.41627588,44.50139021,9.739801635,18.34253227,138,225,78,823,0,-87,78,2.599252719,2.672613784,Pennsylvania,Northeast
42027,73508,67654,5.7,19.62101248,28.45482604,5.42743763,46.49672385,266,285,-209,20014,24,-19,-185,2.499663733,2.577902931,Pennsylvania,Northeast
42029,268513,117326,6.2,18.99713714,19.33427686,5.086962137,56.58162387,1379,1309,145,13680,34,70,179,2.557341397,2.619901032,Pennsylvania,Northeast
42033,33032,59318,8.9,23.89694644,46.47939948,9.566590809,20.05706328,152,239,-49,5753,0,-87,-49,2.423411374,2.545987244,Pennsylvania,Northeast
42035,16415,58892,8.5,22.61766705,45.77118407,10.32111009,21.29003879,110,112,-73,1392,0,-2,-73,2.699885209,2.665063769,Pennsylvania,Northeast
42037,31233,59127,7.9,22.09498609,44.83553082,8.191523336,24.87795976,131,202,16,3585,0,-71,16,2.601100272,2.664696617,Pennsylvania,Northeast
42039,35441,54774,8.7,22.98367902,46.81740904,8.97483849,21.22407344,197,210,-118,3878,0,-13,-118,2.570639051,2.666440633,Pennsylvania,Northeast
42041,124976,81295,6.5,23.2642946,30.62450069,6.5482628,39.56294191,704,623,674,12483,0,81,674,2.528001775,2.60292311,Pennsylvania,Northeast
42043,134329,67813,8.7,25.11264478,32.07732519,8.520406373,34.28962365,889,786,104,6617,10,103,114,2.541319934,2.609810793,Pennsylvania,Northeast
42045,273188,83856,9,24.77681015,27.22037945,6.405873323,41.59693707,1633,2097,-193,20874,31,-464,-162,2.566429818,2.631687897,Pennsylvania,Northeast
42049,116813,56489,9.6,25.43617358,37.51870465,7.418034765,29.62708701,635,753,-241,12459,2,-118,-239,2.560332169,2.633836499,Pennsylvania,Northeast
42051,50439,51494,11.5,23.53186217,47.49524684,10.04251138,18.93037961,299,411,-136,3966,0,-112,-136,2.623245591,2.688650112,Pennsylvania,Northeast
42055,72991,73709,7.4,23.38687056,43.32534045,9.335384337,23.95240465,400,452,3,1337,6,-52,9,2.579182691,2.660167575,Pennsylvania,Northeast
42061,17845,58170,10.2,22.42153875,50.08953536,9.29911093,18.18981496,96,110,-31,4926,0,-14,-31,2.506013161,2.648576411,Pennsylvania,Northeast
42063,35017,53040,8.8,25.32496145,40.12264082,7.633840053,26.91855769,195,245,-47,5694,0,-50,-47,2.571483581,2.600915358,Pennsylvania,Northeast
42065,18687,54248,8.5,22.29489459,51.61290323,8.601092202,17.49110998,111,115,-17,660,0,-4,-17,2.558485125,2.719461923,Pennsylvania,Northeast
42069,95479,61168,9.4,26.07953688,35.42797508,8.356688567,30.13579947,567,898,-98,8259,4,-331,-94,2.587745254,2.668595165,Pennsylvania,Northeast
42071,265741,82434,7.3,21.71595972,34.45719371,12.85168645,30.97516012,1628,1682,-238,14273,13,-54,-225,2.546555426,2.621011916,Pennsylvania,Northeast
42073,36779,58730,10.1,26.35180159,43.24789936,7.620796697,22.77950235,228,325,-22,2016,0,-97,-22,2.569036471,2.613993338,Pennsylvania,Northeast
42075,67617,69490,7.7,22.47060605,41.62284907,11.9543826,23.95216228,382,458,54,3086,5,-76,59,2.504262581,2.536937954,Pennsylvania,Northeast
42077,177177,72590,9.3,24.75677102,32.15822787,9.706650523,33.37835058,1013,1198,-41,7709,46,-185,5,2.593142991,2.650274644,Pennsylvania,Northeast
42079,142862,59358,10.7,28.55868858,37.13159425,9.324688193,24.98502897,766,1256,3,11100,7,-490,10,2.601057983,2.667487591,Pennsylvania,Northeast
